 01/01/2021,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
day 173,17522,17384,17306,17178,17180,17162,17082,16992,16878,16802,16764,16636,16598,16444,16318,16240,16228,16070,16024,15968,15924,15850,15842,15798,15772,15922,15806,15642,15488,15434,15420,15326,15364,15342,15310,15310,15194,15208,15236,15210,15210,15164,15106,15154,15114,15044,15010,15038,14930,14816,14794,14892,14956,15022,15102,15164,15136,15150,15260,15288,15406,15516,15734,15756,15798,15830,15824,15840,15860,15866,15828,15854,15794,15972,15974,15862,15854,15742,15570,15490,15268,15012,14804,14614,14326,14476,14204,13910,13614,13296,12996,13338,12994,12492,12538,12154,12176,12762,12752,12566,12400,12122,11832,12410,12272,12118,12320,12564,12568,12220,11968,11866,11796,11824,12008,12174,12276,12074,11846,11954,11974,12136,12144,12334,12102,12054,12258,11784,11562,11526,11478,11564,11462,12176,12236,12002,11750,11752,11618,11518,11396,11454,11302,11020,10766,11056,10932,11056,10912,11146,11342,11362,11470,11718,11786,11856,12134,11938,11690,11696,11720,11676,11652,11610,11596,11612,11936,12120,12218,12474,12472,12534,12270,12230,12384,12616,12690,12758,12852,12776,12864,13096,13236,13114,13258,13380,13380,13392,13376,13338,13482,13616,13700,13728,13954,14180,14202,14308,14326,14512,14500,14498,14690,14952,15016,14970,15066,15196,15296,15608,15510,15626,15846,16112,16380,16710,16858,16714,16658,16890,17004,17296,17374,17744,18044,18216,18468,18764,18898,18768,18880,19136,19344,19442,19586,19840,19922,20012,20052,20088,20212,20318,20432,20562,20574,20396,20510,20450,20460,20584,20556,20480,20530,20598,20690,20778,20780,20730,20788,20680,20656,20538,20478,20402,20356,20190,20338,20328,20122,20112,20034,19928,19910,19784,19674,19430,19370,19300,19044,18974,18824,18830,18680,18610,18552,18406,18290
day 174,17930,17848,17932,18042,17946,17784,17728,17682,17602,17568,17890,17890,17804,17690,17670,17594,17546,17506,17366,17330,17220,17122,17066,16996,16858,16506,16470,16312,16136,16136,16102,16096,16050,15962,15900,15808,15718,15744,15696,15660,15716,15672,15694,15704,15664,15634,15586,15608,15570,15514,15570,15626,15640,15652,15702,15734,15846,15896,15984,16014,16108,16148,16282,16372,16474,16530,16630,16604,16508,16492,16498,16456,16532,16390,16356,16584,16666,16610,16574,16506,16384,16264,16218,16156,16068,16676,16746,16382,15868,15550,15492,15534,15624,15570,15452,15376,15548,15708,15724,15544,15076,14870,14946,15462,15432,14896,14946,14868,14802,14368,14322,14376,14582,14568,14652,14674,14744,14836,14424,14224,14874,15166,15190,15050,14978,14974,14968,14798,14716,14234,14002,13870,13646,13678,13496,13490,13352,13262,13312,13238,13164,13146,12936,13208,13122,13026,12842,12796,12866,12842,12874,12816,12680,12838,12790,12726,12780,12732,12948,12990,12976,13126,13220,12900,12876,12748,12266,12390,12560,12420,12584,12822,12720,12656,12800,12710,12770,13008,13210,13220,13410,13456,13548,13622,13636,13704,13752,14078,14536,14368,14564,14650,14684,14760,14940,14892,15038,15230,15258,15552,15462,15598,15708,15898,15934,15730,15724,15720,15366,15436,15568,15640,15756,16046,16350,16552,16854,16648,16646,16794,16950,17144,17264,17444,17710,18016,18292,18632,18870,18938,19126,19212,19426,19810,19962,20072,20264,20414,20540,20624,20666,20776,20854,20862,21364,21418,21448,21558,21412,21344,21316,21294,21274,21292,21216,21172,21182,21168,21118,20962,20864,20796,20614,20466,20362,20184,20298,20376,20298,20238,20190,20056,19900,19756,19584,19432,19346,19258,19230,19032,18838,18598,18480,18396,18318,18192,18098
day 175,17910,17860,17714,17656,17642,17678,17626,17496,17286,17128,17116,17020,16926,16692,16292,16210,15994,15846,15834,15756,15786,15760,15696,15612,15572,15948,15960,15884,15874,15790,15764,15718,15650,15552,15586,15558,15516,15642,15630,15638,15630,15582,15562,15566,15632,15642,15536,15482,15526,15634,15624,15616,15666,15732,15712,15826,15842,15852,15884,15930,15944,16068,16122,16202,16262,16312,16318,16688,16770,16832,16742,16642,16552,16578,16548,16330,16094,15896,15608,15432,15190,14918,14692,14376,14126,14358,14112,13986,13872,13674,13382,13082,12892,12770,12974,12888,12724,12892,12944,12782,12640,12496,12414,12108,11912,11750,11586,11436,11258,11412,11348,11340,11160,11010,10852,10806,10702,10598,10454,10372,10348,10354,10218,10172,10058,9864,9968,10042,10200,10380,10150,10130,10098,10146,10234,10248,10446,10564,10616,10630,10650,10610,10464,10474,10542,10624,10652,10638,10700,10730,10620,10596,10610,10606,10284,10178,10198,10122,10228,10300,10308,10334,10178,10392,10398,10218,10288,10378,10358,10584,10520,10756,10846,10870,10796,10822,10764,10798,11368,11564,11172,11376,11420,11794,12040,12056,11688,11844,11902,11852,11948,12044,12264,12000,11854,12050,12112,12232,12374,12386,12520,12618,12868,12942,12936,12760,12658,12842,12548,12644,12840,13044,13124,13372,13592,13948,14118,13928,14012,14326,14606,14910,15160,15390,15712,16030,16302,16452,16832,16794,17046,17316,17466,17712,17906,18086,18180,18274,18470,18496,18700,18802,18870,19008,18880,18774,19088,18898,19272,19038,18892,18904,18688,18548,18288,18214,18256,18170,18184,18076,18042,17934,17760,17674,17538,17668,17798,17882,17842,17736,17632,17602,17658,17674,17502,17286,17228,17114,16922,16706,16650,16606,16522,16494,16430,16254,16202
day 176,15902,15756,15610,15414,15328,15212,15118,15012,14930,14844,14748,14744,14796,14788,14814,14758,14668,14626,14548,14516,14470,14484,14410,14260,14286,14380,14294,14206,14064,14002,13988,14028,14022,13956,13932,13916,14070,14878,14872,14746,14684,14702,14712,14718,14654,14672,14658,14694,14682,14484,14448,14520,14590,14652,14676,14684,14612,14576,14622,14690,14654,14486,14552,14590,14660,14720,14716,14734,14696,14708,15326,16158,15084,15134,14904,14568,14488,14234,13990,13758,13414,13046,12970,13154,12916,13046,12844,12336,12368,12244,11934,11644,11328,11030,10940,10718,10644,11346,11296,11168,10902,10640,10452,10370,10206,10208,10216,10110,10008,10194,9780,9588,9724,9398,9304,9464,9738,9410,8916,8816,8992,9240,9120,8898,9122,9642,8852,8572,8500,8500,8646,8654,8544,8596,8554,8486,8440,8462,8496,8608,8624,8830,8778,8754,8964,9264,9328,9316,9028,9146,9134,9372,9238,9278,9350,9212,9402,9666,9676,9684,9346,9246,9286,9314,9376,9324,9302,9316,9382,9232,9328,9456,9538,9558,9656,9748,9822,9876,9904,9982,10130,9710,9704,9748,9758,9840,9850,9912,10080,10242,10344,10428,10322,10336,10428,10654,10736,10932,11056,11226,11262,11376,11572,11642,11744,11742,11794,11856,12016,12080,12222,12416,12608,12808,13000,13344,13620,13588,13802,14010,14306,14586,14690,15130,15348,15552,15998,16296,16474,16724,16884,17040,17338,17624,17710,17880,18084,18302,18410,18544,18636,18476,18498,18902,18858,18804,19202,18962,18810,18894,18870,18748,19074,18626,18822,18958,18622,18484,18624,18442,18368,18308,18120,17830,17996,18164,18422,18434,18566,18474,18392,18220,18148,18050,17948,17774,17544,17174,16994,16894,16788,16724,16684,16582,16502,16422,16392
day 177,16018,15732,15534,15410,15386,15346,15334,15268,15100,15016,15048,15026,15030,14970,14854,14774,14768,14760,14728,14730,14546,14500,14542,14490,14448,14462,14338,14238,14272,14244,14208,14162,14084,14032,13980,13962,13918,13850,13744,13674,13706,13702,13702,13686,13666,13690,13676,13732,13740,13708,13668,13626,13622,13590,13636,13590,13556,13632,13636,13674,13776,14284,14350,14400,14412,14374,14378,14346,14308,14224,14234,14224,14082,13912,13770,13508,13458,13608,13310,13050,12796,12518,12292,12004,11750,12360,12434,12238,11838,11540,11414,11112,10516,10386,10126,9992,9868,10058,10000,9734,9620,9482,9454,9240,9136,9156,9102,9018,8938,8968,9028,9028,9018,9116,9046,8930,8736,8732,8770,8860,8970,9214,9294,9366,9360,9272,9294,8708,8562,8676,8608,8694,8650,8708,8740,8854,8830,8866,8906,8544,8498,8668,8726,8838,8812,8802,8934,8884,8944,8976,8974,9030,9164,9296,9440,9506,9550,9566,9728,9896,9502,9538,9562,9544,9660,9808,9898,9992,10054,9910,9888,9828,9856,10046,10120,10264,10298,10394,10482,10530,10630,10772,10880,11000,11108,11206,11168,11236,11286,11368,11510,11622,11658,11696,11778,11796,11866,12028,12200,12430,12686,12956,13012,13194,13306,13436,13478,13554,13812,13826,14136,14368,14838,15040,15158,15412,15558,15442,15414,15534,15826,16278,16686,16978,17204,17540,17876,18182,18526,18874,19178,19306,19448,19748,19792,19996,20204,20344,20440,20560,20666,20716,20806,20846,20790,20682,20748,20718,20628,20622,20394,20302,20216,20110,20066,20002,19890,19688,19696,19560,19536,19408,19280,19160,19232,19318,19096,19214,19062,18698,18626,18516,18374,18408,18410,18264,18224,18008,17826,17726,17654,17508,17336,17180,17146,17074,17090
day 178,16896,16856,16662,16486,16422,16522,16384,16202,16100,16024,15994,15896,15744,15570,15594,15558,15486,15352,15326,15224,14944,14914,14896,14876,14838,14932,14892,14852,14802,14710,14664,14586,14542,14512,14510,14414,14354,14532,14486,14444,14402,14420,14396,14338,14396,14388,14464,14500,14482,14342,14344,14344,14664,14640,14656,14604,14616,14672,14724,14710,14814,14928,15014,15032,15052,15078,15112,15086,15020,15012,14892,14840,14740,14670,14482,14258,14194,13976,13910,14012,14176,13964,13620,13242,12988,13452,13618,13338,12708,12402,12172,11752,11382,11024,10778,10616,10538,10324,10120,9972,9784,9692,9488,9454,9324,9280,9270,9212,9106,9232,9268,9208,9084,8998,8976,8942,8936,9090,9304,9206,9086,8482,8210,8118,8024,7948,7912,8192,8142,8174,8186,8398,8390,8372,8468,8460,8420,8380,8518,8396,8344,8324,8322,8384,8474,8648,8574,8666,8650,8826,8934,9098,9230,9322,9406,9526,9704,10224,10768,10860,10506,10572,10752,10734,10804,10826,10970,11186,11336,11176,11070,11104,11380,11552,11604,11772,11772,11884,12000,12066,12222,12258,12118,12210,12540,12644,12708,12686,12786,12928,13048,13240,13480,13694,13824,14030,14176,14344,14520,14678,14738,14906,14944,15152,15176,15420,15624,15810,15982,16128,16414,16526,16674,16914,17030,17230,17224,17284,17412,17626,17760,17936,18104,18456,18594,18962,19370,19584,19714,19994,20110,20264,20410,20542,20682,20706,20874,20970,20960,21004,21138,20970,20950,21004,20912,20994,20986,20956,20808,20718,20678,20582,20492,20484,20150,19990,19918,19910,19912,19772,19698,19640,19486,19380,19360,19344,19486,19642,19228,19032,19012,18800,18628,18420,18226,18154,17988,17784,17528,17372,17226,17074,17056,16958,16878,16760,16662
day 179,16436,16466,16528,16566,16544,16482,16478,16390,16300,16202,16214,16088,16036,16170,16134,16136,15984,15834,15854,15848,15708,15658,15672,15732,15758,15806,15980,15978,15806,15716,15484,15464,15492,15564,15514,15438,15314,15232,15346,15348,15342,15250,15198,15126,15074,15032,15058,15032,15080,15160,15194,15238,15230,15240,15240,15390,15434,15482,15492,15522,15588,15302,15420,15594,15778,15924,15932,16002,16064,15932,15908,15974,15882,15592,15256,14920,14974,14944,14764,14544,14364,14182,13944,13658,13426,13408,13008,12642,12622,12682,12392,12170,11996,11754,11894,12150,12158,12562,12642,12460,12288,12132,12234,12148,12074,11926,11776,11566,11394,11346,11260,11174,11064,11054,10984,11050,11070,11096,11150,11154,11200,10850,10914,11014,11010,10970,11004,11044,10964,10986,11070,11122,11250,11676,11788,11820,11514,11558,11726,11926,12072,12106,12028,12082,11968,12118,12230,12206,12402,12382,12514,12660,12710,12920,13004,13094,13414,13626,13688,13898,14122,14224,14372,14256,14268,14400,14598,14610,14930,15142,15078,15110,15166,15216,15476,15506,15550,15626,15540,15592,15582,15892,16164,16062,16318,16564,16532,16878,17092,17272,17164,17258,17486,17852,18206,18294,18604,18806,19024,19120,19228,19314,19390,19312,19268,19628,19676,19624,19774,19854,19984,20126,20306,20506,20594,20788,20900,20646,20690,20890,20800,20902,21206,21376,21468,21580,21680,21890,22030,21854,21824,22064,22120,22264,22472,22540,22326,22416,22380,22560,22666,22584,22630,22684,22658,22836,23062,22950,22920,23024,23232,23106,22754,22546,22296,22330,22122,22014,21912,21680,21412,21364,21224,21116,21158,21026,21198,21350,21220,21124,20894,20618,20330,20152,19846,19572,19314,19058,19012,19048,19032,18766,18572,18446,18324,18158,18064
day 180,17986,18362,18692,18546,18534,18504,18390,18276,18118,17984,17938,17892,17872,18178,18168,18122,18170,18096,18086,18046,17980,18002,18008,17976,17894,17732,17660,17652,17474,17292,17246,17242,17220,17208,17184,17106,17036,17044,16992,16996,17066,17136,17108,17052,17026,17038,17098,17110,17072,17046,17040,17028,16990,16966,16950,16960,16918,16932,17036,17132,17192,16958,17058,17208,17308,17402,17388,17414,17438,17406,17332,17386,17148,16900,16518,16268,16174,16068,16066,15978,15944,15738,15580,15334,14968,15074,14832,14534,14398,14174,13996,13750,13500,13244,13602,13578,13616,13942,13660,13612,13704,13350,13138,13114,12906,12894,12792,12686,12692,12772,12946,12798,13100,13178,12976,12956,13096,13156,13306,13258,13100,13114,13004,12594,12458,12390,12340,12532,12444,12360,12368,12428,12596,12938,13036,13082,13136,13214,13168,13238,13346,13290,12748,12622,12634,12700,12556,12546,12664,12814,12848,12892,12982,13094,13272,13380,13674,13824,14022,14178,14434,14488,14694,14844,14940,15042,15152,14898,15384,15982,15786,15612,15508,15508,15598,15848,16014,16216,16306,16564,16584,16556,16652,16980,17158,17300,17470,17832,17904,17990,18420,18726,19128,19610,19762,19800,20126,20330,20516,20686,20662,20736,20736,20566,20432,20374,20482,20750,21072,21138,21196,21392,21682,21860,22140,22530,22660,22692,22586,22696,22852,23006,23240,23758,23930,24042,24250,24264,24334,24378,24470,24638,24850,25006,25052,25126,25140,25174,25082,24966,24942,25138,25168,25252,25364,25368,25540,25358,25518,25452,25338,25228,25084,24876,24752,24518,24158,23982,23868,23674,23250,23084,23030,22916,23352,23156,23014,22914,22692,22542,22470,22302,22344,22268,22290,22218,22040,21788,21568,21486,21296,21042,21048,20982,20906,20818,20664
day 181,21006,21218,20778,20808,20784,20532,20462,19900,19510,19440,19244,19066,18840,18532,18204,18206,18082,18034,17822,17750,17734,17684,17648,17476,17426,17298,17268,17208,17172,17136,17078,16912,16952,16844,16784,16814,16786,16850,16822,16834,16848,16852,16782,16636,16592,16468,16530,16560,16620,16412,16310,16274,16340,16362,16378,16406,16432,16440,16456,16534,16572,16636,16676,16756,16866,16882,16970,16960,16986,17022,17110,17166,17188,17410,17472,17440,17332,17174,17010,16882,16736,16574,16340,16086,15966,16848,17000,16678,16386,16030,15756,15760,15728,15470,15528,15358,15206,15566,15620,15338,15122,15054,14880,14728,14594,14622,14494,14434,14452,14424,14380,14414,14460,14278,14064,14134,14110,14186,14258,14216,14146,14166,14012,13896,13890,13910,13912,13894,13840,13682,13692,13684,13694,13630,13532,13552,13708,13756,13578,13656,13632,13702,13844,13902,13782,13734,13630,13412,12910,12820,12866,12868,12888,12960,13064,12984,13104,12892,12826,12890,13064,13178,13140,13026,13106,13148,13280,13368,13374,13692,13956,13876,13708,13892,14132,14436,14432,14468,14542,14606,14650,14668,14662,14806,14924,15102,15254,15192,15268,15360,15392,15504,15556,15576,15736,15916,16114,16166,16218,16362,16520,16688,16900,17162,17324,17056,17082,17268,17434,17600,17868,18120,18346,18634,18922,19134,19340,19084,19734,19350,19712,19868,19950,20220,20530,20742,20990,21210,21290,21300,21420,21614,21820,22032,22274,22644,22650,22776,22864,22878,22820,23050,23006,22946,23046,22980,22966,22880,22844,22864,22796,22672,22652,22772,22876,22790,22584,22478,22340,22176,22024,21950,21828,21742,21970,22104,21952,21776,21612,21446,21380,21270,21172,20990,20860,20684,20470,20342,20154,19982,19786,19404,19158,19036,18942,18906,18876
day 182,18950,18932,18830,18798,18684,18556,18440,18372,18306,18162,18156,18070,17958,17740,17528,17426,17400,17360,17396,17376,17264,17192,17064,17042,17078,17016,16784,16794,16756,16682,16754,16642,16636,16656,16668,16692,16750,16700,16592,16766,16458,16442,16426,16438,16490,16412,16366,16404,16422,16436,16398,16402,16496,16452,16452,16484,16514,16500,16556,16526,16434,16446,16460,16578,16658,16718,16792,16884,16904,16978,17042,16958,16900,16822,16788,16670,16520,16346,16106,15860,15556,15276,15052,14780,14708,15274,15050,14804,14552,14172,14026,13800,13638,13732,13434,13368,13218,13786,13748,13518,13206,13026,13046,12802,12674,12718,12810,12638,12552,12804,13236,13278,13064,12776,12614,12586,12462,12424,12380,12162,12146,12148,12116,12080,12058,11966,12064,11836,11710,11932,11740,11604,11768,12162,12420,12676,12582,12528,12768,12728,12672,12638,12666,12646,12756,12806,12756,12734,12810,12778,12866,13016,12998,13044,12640,12754,12852,12782,12830,12912,12540,12436,12586,12792,12770,12958,13078,13092,13230,13368,13360,13386,13490,13550,13628,13856,13824,13920,13932,14128,14210,14320,14350,14590,14596,14712,14980,15096,15236,15288,15466,15624,15778,15748,15820,15848,16100,16184,16144,16254,16196,16476,16752,16892,16950,16934,16976,17130,17286,17476,17702,17832,17906,18150,18288,18570,18774,18946,19178,19258,19418,19662,19892,20536,21002,21150,21310,21514,21586,21762,22096,22410,22588,22716,22758,22754,22906,22978,23028,23000,22950,22896,22920,22900,22836,22802,22728,22632,22632,22598,22438,22298,22284,22478,22402,22308,22182,21978,21910,21664,21528,21418,21246,21186,21200,20838,21002,21174,20978,20968,20870,20858,20686,20548,20368,20172,20054,19880,19676,19700,19552,19392,19400,19364,19314,19230,19062
day 183,18564,18444,18296,18282,18226,18152,18196,18182,18070,17996,17904,17816,17724,17772,17682,17606,17550,17372,17292,17264,17114,17074,17044,16936,16820,16804,16824,16804,16752,16662,16630,16574,16596,16596,16590,16566,16484,16498,16436,16404,16292,16182,16114,16116,16114,16092,16080,16096,16072,16050,16044,16096,16080,16120,16202,16256,16276,16340,16436,16438,16530,16566,16606,16696,16810,16874,16882,16918,16938,16918,16916,16884,16930,17190,17204,17154,16980,16788,16692,16874,16562,16248,16116,16020,15616,15768,15440,15078,15154,15094,14870,14698,14796,14758,14554,14394,14174,14250,14078,13882,13582,13410,13320,13130,12974,12844,13028,12844,12802,12990,13020,13092,12982,13006,12922,12686,12450,12476,12516,12494,12552,12644,12670,12548,12632,12692,12460,12472,12548,12588,12712,12760,12800,13046,13160,13012,13204,13218,13266,13408,13332,13188,13096,13162,13174,13288,13286,13416,13114,13172,13392,13532,13554,13578,13622,13810,14056,14090,14132,14096,13876,13916,14014,14148,14292,14342,14450,14398,14424,14684,14972,15166,15170,15150,15176,15204,15332,15482,15692,15654,15728,15896,15982,16008,16084,16164,16270,16262,16356,16400,16498,16628,16588,16468,16570,16594,16580,16794,16906,16844,16960,17340,17606,18064,18190,17812,17906,18100,18370,18518,18638,18750,18866,18820,19224,19362,19532,19466,19622,19936,20020,19982,20124,20398,20742,20900,21228,21370,21440,21568,21498,21570,21874,21974,21982,22048,22064,22082,22160,22172,22256,22302,22348,22372,22418,22420,22412,22434,22372,22456,22376,22286,22206,22218,22164,22124,22086,21980,21794,21546,21414,21398,21320,21306,21324,21210,21370,21260,21110,20936,20896,20778,20716,20590,20418,20038,19936,19678,19402,19304,19198,19130,18966,19000,18904,18782,18638
day 184,18192,18020,18000,17872,17862,17678,17584,17550,17496,17472,17350,17266,17192,17184,17010,16962,16876,16796,16684,16582,16580,16516,16718,16960,16882,16810,16826,16846,16846,16852,16860,16774,16756,16708,16686,16646,16642,16704,16722,16706,16778,16766,16784,16700,16636,16632,16546,16460,16388,16390,16314,16288,16230,16170,16094,16084,16036,16046,15982,15994,16038,16112,16212,16358,16424,16362,16332,16336,16302,16268,16256,16082,16048,16040,15942,15746,15688,15534,15428,15266,15058,14968,14770,14542,14234,14388,14698,14680,14406,14140,13770,13406,13204,13224,12918,12798,12748,13086,13000,13260,13116,12776,12854,12824,12842,12916,12732,12404,12258,12444,12526,12324,12126,12036,11970,11740,11650,11488,11256,11420,11384,11364,11154,11074,10974,10772,10820,10794,10612,10604,10518,10402,10396,10710,10882,11002,11076,11090,11262,11342,11354,11340,11352,11316,11356,11372,11328,11260,11296,11280,11382,11438,11628,11734,11762,11802,11982,11992,12150,12060,12190,12474,12532,12642,12740,12814,12820,13012,13102,13130,13166,13428,13492,13544,13730,13670,13710,13966,13518,13372,13220,13132,13380,13476,13750,13834,13948,14054,14104,14140,14292,14372,14508,14500,14608,14744,14328,14378,14550,14550,14800,14836,14796,14844,14900,15018,15154,15230,15262,15370,15482,15636,15874,16010,16290,16382,16498,17052,17350,17470,17864,18096,18272,18808,19370,19628,19874,20148,20172,20266,20458,20418,20592,20702,20798,20864,20930,21002,20986,21044,21090,21092,21136,21158,21104,21040,20954,20904,20902,20856,20818,20942,21042,20726,20462,20324,20106,19902,19844,19644,19550,19492,19516,19366,19304,19312,19274,19230,19006,18718,18626,18462,18320,18242,18186,18086,18048,18272,18280,18188,18092,17970,17958,17888,17918,17778,17776
day 185,17454,17086,17042,16980,16888,16808,16728,16682,16590,16496,16454,16388,16278,16188,16178,16142,16082,16020,15950,15872,15840,15756,15716,15658,15682,15912,15948,15918,15868,15752,15792,16168,16116,16050,16016,15982,15968,15976,15944,15878,15810,15732,15672,15610,15560,15532,15508,15452,15446,15412,15282,15270,14790,14714,14724,14742,14746,14708,14704,14710,14794,15156,15182,15180,15184,15192,15192,15176,15132,15040,15016,14912,14862,14854,14696,14436,14232,14100,14026,14106,14054,13886,13550,13190,12772,12186,11652,11434,11018,10748,10446,10244,10120,9970,9630,9396,9424,9596,9296,9094,8884,8714,8660,8582,8372,8100,8078,7942,7964,7932,7544,7292,7236,7094,7020,7104,7122,7098,7048,6972,7032,6922,6816,6938,6892,6910,6726,6878,6960,6860,6892,7018,7158,7178,7210,7150,7194,7056,7032,6998,7010,7114,7212,7180,7394,8092,8280,8312,8344,8340,8230,8170,8036,7980,7974,7766,7792,7952,7920,7850,7774,7688,7832,7888,7726,7928,7880,7984,8024,8056,8034,8104,7996,8042,7972,8148,8280,8432,8490,8570,9008,9226,8836,8862,9150,9316,9480,9620,9796,9948,10010,10068,10224,9762,9716,9908,10172,10420,10440,10504,10656,10808,10702,10666,10782,10892,10954,11188,11420,11850,11974,12052,12410,12710,12936,13184,13432,13458,13618,13932,14336,14718,14926,15012,15292,15524,16200,16770,16738,16852,17208,17370,17550,17684,17730,17900,18018,18068,18042,18062,18176,18198,18204,18184,18148,18144,18132,18116,18042,17960,17820,17704,17688,17656,17596,17572,17486,17378,17378,17354,17324,17252,17214,17176,17140,17076,17070,16998,16882,16820,16786,16712,16654,16552,16456,16408,16360,16336,16288,16136,15978,15848,15796,15692,15634,15564,15508
day 186,15498,15340,15302,15192,15162,15134,15112,15024,15020,14998,14962,14844,14796,14746,14754,14726,15174,15212,15116,15028,14952,14922,14840,14810,14786,14852,14760,14658,14554,14540,14540,14488,14472,14464,14370,14392,14260,14252,14192,14068,14054,14052,14016,13998,13978,13924,13844,13816,13818,13852,13880,13860,13852,13880,13838,13874,13862,13830,13854,13914,13938,14016,14102,14168,14230,14266,14300,14296,14242,14204,14226,14220,14172,14188,14078,13900,14014,13878,13610,13424,13234,12964,12958,12708,12546,12276,12066,11886,11576,11056,10760,10760,10580,10376,10272,9930,9702,9782,9578,9222,8952,8728,8498,8178,8056,7842,7652,7504,7536,7744,7688,7546,7454,7276,7240,7170,7046,6974,6880,6874,6840,6800,6820,6788,6752,6592,6650,6724,6640,6660,6688,6666,6764,6800,7028,7090,7076,7186,7324,7538,7706,7834,8054,8088,8066,8090,8192,8236,8248,8326,8416,8482,8426,8422,8532,8568,8790,9188,9298,9320,9282,9190,9138,9294,9408,9478,9662,9674,9678,9998,10146,10160,10244,10214,10212,10286,10342,10442,10566,10656,10682,10272,10310,10508,10732,10910,10956,11002,11054,11116,11242,11364,11534,11644,11756,11920,11622,11658,11786,11958,12014,12174,12300,12520,12548,12646,12628,12730,12904,13080,13220,13336,13464,13614,13810,14010,14208,14200,14318,14608,14924,15200,15564,15932,16454,16720,17172,17576,17752,17732,17808,18060,18332,18492,18720,18794,18862,18954,18992,18966,18990,19080,19252,19274,19412,19450,19464,19358,19336,19380,19488,19626,19580,19318,19102,18972,18826,18832,18762,18378,18094,18024,17966,17912,17928,17854,17892,17990,17958,17836,17648,17626,17518,17340,17208,17058,17054,16818,16512,16342,16118,15846,15718,15666,15612,15580,15394
